id_os,tem_linha_preventiva,tem_linha_nao_preventiva,linhas_mao_obra,os_preventiva_mista
364910900,True,True,9,True
364910926,False,True,1,False
364911246,False,True,1,False
364911372,True,True,3,True
364911698,True,True,8,True
364913509,False,True,1,False
364913705,False,True,3,False
364913954,False,True,1,False
364916515,True,True,6,True
364916618,False,True,3,False
364916948,False,True,1,False
364920446,True,True,8,True
364921022,True,False,1,False
364926133,True,True,9,True
364926526,False,True,1,False
364926662,True,True,7,True
364926867,False,True,1,False
364927083,False,True,1,False
364927124,True,True,3,True
364928091,False,True,1,False
364928096,False,True,1,False
364928490,True,True,11,True
364928580,False,True,3,False
364928599,False,True,1,False
364929225,True,True,4,True
364929654,False,True,1,False
364930130,False,True,4,False
364930310,True,True,4,True
364931009,False,True,1,False
364935196,False,True,1,False
364935797,False,True,1,False
364935987,False,True,1,False
364937019,False,True,1,False
364937603,False,True,1,False
364938222,True,True,8,True
364952848,True,True,9,True
364953456,False,True,4,False
364953625,False,True,1,False
364954731,False,True,3,False
364955567,True,True,8,True
364957505,False,True,2,False
365094857,False,True,1,False
365096807,False,True,1,False
365098330,True,True,5,True
365099463,True,True,5,True
365100377,True,True,5,True
365100839,False,True,1,False
365102071,False,True,1,False
365102341,True,True,3,True
365102403,True,True,7,True
365102519,True,True,10,True
365102899,True,True,4,True
365103051,True,True,2,True
365103225,False,True,2,False
365103308,False,True,3,False
365103399,False,True,3,False
365103643,False,True,1,False
365103712,False,True,1,False
365103728,False,True,1,False
365103795,True,True,6,True
365104169,False,True,1,False
365104342,True,True,4,True
365104529,False,True,3,False
365105040,True,True,2,True
365105113,True,False,1,False
365106149,True,True,6,True
365106793,False,True,2,False
365106878,True,True,4,True
365107115,False,True,1,False
365107303,True,True,4,True
365107324,False,True,3,False
365108598,False,True,2,False
365108788,False,True,1,False
365108803,False,True,1,False
365109245,False,True,6,False
365109280,False,True,1,False
365109424,True,True,6,True
365109938,False,True,3,False
365110677,False,True,4,False
365111256,True,True,9,True
365114212,True,True,9,True
365115985,True,True,3,True
365116011,False,True,1,False
365116134,False,True,1,False
365116382,False,True,4,False
365116579,True,False,1,False
365117321,True,False,1,False
365117611,True,True,3,True
365117764,False,True,3,False
365118153,False,True,1,False
365118993,False,True,11,False
365119116,True,True,5,True
365119406,True,True,3,True
365119813,False,True,2,False
365119826,False,True,1,False
365120060,False,True,3,False
365120281,False,True,3,False
365120565,False,True,4,False
365120652,False,True,2,False
365121452,False,True,2,False
365121893,False,True,1,False
365122133,False,True,1,False
365122256,True,True,4,True
365122504,True,True,3,True
365123292,False,True,4,False
365123346,False,True,2,False
365123553,False,True,5,False
365123848,False,True,5,False
365123934,True,True,4,True
365124103,True,True,3,True
365125396,False,True,1,False
365125662,False,True,2,False
365126192,True,True,14,True
365126396,True,True,4,True
365127024,False,True,6,False
365127443,True,True,9,True
365127828,False,True,1,False
365128400,False,True,1,False
365128599,False,True,1,False
365128757,False,True,1,False
365128808,True,False,2,False
365128944,False,True,1,False
365129308,True,True,6,True
365129456,True,True,6,True
365129578,False,True,1,False
365129718,True,True,6,True
365129751,True,True,3,True
365130068,True,True,3,True
365130182,False,True,3,False
365130184,False,True,1,False
365130330,False,True,2,False
365131025,False,True,1,False
365131052,False,True,4,False
365131075,False,True,2,False
365131408,False,True,2,False
365131564,False,True,3,False
365131695,True,True,5,True
365132759,False,True,2,False
365132936,True,True,6,True
365133318,True,True,3,True
365133886,False,True,2,False
365134219,False,True,1,False
365134559,True,True,3,True
365134748,False,True,1,False
365135305,True,True,9,True
365136205,False,True,1,False
365136411,True,True,5,True
365136435,True,True,9,True
365136797,False,True,1,False
365143826,True,True,3,True
365144035,False,True,1,False
365144082,False,True,7,False
365144348,False,True,1,False
365145446,False,True,1,False
365146478,False,True,1,False
365148057,False,True,2,False
365148063,False,True,1,False
365148122,True,True,5,True
365148747,True,True,7,True
365148851,False,True,3,False
365149371,False,True,3,False
365149564,False,True,2,False
365149833,True,True,12,True
365150137,True,True,5,True
365151255,True,False,1,False
365151317,True,False,1,False
365151489,True,False,1,False
365151522,True,False,1,False
365151905,False,True,1,False
365152150,False,True,1,False
365152455,False,True,3,False
365153478,False,True,3,False
365153619,False,True,1,False
365153802,True,False,1,False
365153877,False,True,1,False
365153929,True,True,11,True
365153969,False,True,1,False
365154068,True,False,1,False
365154594,False,True,1,False
365155511,False,True,2,False
365155537,True,True,4,True
365155817,False,True,2,False
365155880,True,True,5,True
365157194,False,True,6,False
365157887,False,True,2,False
365159421,True,True,4,True
365159878,False,True,2,False
365162304,True,True,6,True
365162552,False,True,2,False
365164866,False,True,1,False
365165209,False,True,2,False
365171370,False,True,2,False
365171381,False,True,1,False
365172293,False,True,2,False
365173232,False,True,1,False
365175518,False,True,1,False
365176255,False,True,3,False
365176402,False,True,2,False
365176449,True,True,7,True
365214226,False,True,2,False
365215358,False,True,1,False
365216876,True,True,10,True
365217679,False,True,1,False
365217745,False,True,2,False
365219001,False,True,1,False
365222689,True,True,4,True
365223339,False,True,1,False
365362713,True,True,3,True
365362902,True,True,3,True
365363080,True,True,5,True
365363859,True,True,4,True
365364222,True,True,5,True
365365586,True,True,3,True
365365600,False,True,1,False
365366211,True,False,1,False
365366817,True,True,10,True
365367930,True,True,7,True
365368103,False,True,1,False
365379861,False,True,1,False
365383428,False,True,5,False
365383889,False,True,1,False
365383955,False,True,1,False
365385822,True,True,5,True
365386355,False,True,3,False
365386399,False,True,1,False
365386406,False,True,4,False
365387003,False,True,10,False
365387268,False,True,4,False
365387317,True,True,3,True
365387329,False,True,4,False
365387658,True,False,2,False
365391553,True,True,4,True
365391752,False,True,6,False
365391912,False,True,1,False
365392212,False,True,1,False
365392229,True,True,3,True
365392831,True,True,5,True
365392858,False,True,1,False
365393545,False,True,3,False
365394473,True,True,3,True
365394564,False,True,1,False
365394753,False,True,1,False
365394883,False,True,2,False
365394889,False,True,4,False
365394976,True,False,1,False
365395169,False,True,1,False
365395504,True,True,10,True
365395802,True,True,4,True
365396328,False,True,1,False
365396516,False,True,1,False
365396783,False,True,1,False
365396795,False,True,1,False
365396835,False,True,1,False
365397241,True,True,6,True
365397719,True,True,7,True
365399402,False,True,1,False
365399661,False,True,2,False
365399860,True,True,9,True
365401295,True,True,5,True
365401410,False,True,1,False
365401515,True,True,3,True
365401628,True,True,3,True
365401920,False,True,3,False
365401939,True,True,5,True
365402044,False,True,1,False
365402116,True,False,1,False
365402427,False,True,1,False
365402483,True,True,6,True
365403107,False,True,5,False
365403859,False,True,1,False
365404498,True,True,5,True
365404673,False,True,3,False
365404940,False,True,3,False
365405185,True,False,2,False
365405193,False,True,3,False
365405282,False,True,1,False
365405688,False,True,1,False
365405816,False,True,1,False
365406000,False,True,1,False
365406279,False,True,3,False
365406768,False,True,1,False
365406785,True,True,6,True
365406806,True,True,3,True
365406920,False,True,1,False
365406963,True,True,5,True
365408946,False,True,1,False
365409083,True,True,8,True
365409157,True,True,4,True
365409279,True,True,10,True
365410947,True,True,5,True
365411033,True,True,4,True
365411899,True,True,3,True
365412043,False,True,4,False
365412569,True,True,4,True
365412852,False,True,4,False
365413052,False,True,5,False
365413115,False,True,1,False
365413118,True,True,3,True
365413247,False,True,2,False
365413663,False,True,3,False
365413829,False,True,1,False
365413864,True,True,13,True
365413998,True,True,4,True
365414447,True,True,3,True
365415306,False,True,5,False
365415463,False,True,2,False
365415860,True,True,6,True
365416375,True,True,3,True
365416401,False,True,5,False
365416892,True,True,2,True
365417044,True,True,5,True
365417501,True,True,12,True
365417819,True,True,5,True
365417829,True,True,2,True
365417923,False,True,1,False
365417989,True,False,1,False
365418185,False,True,5,False
365418296,False,True,5,False
365419054,True,True,6,True
365419093,True,False,2,False
365419654,True,True,4,True
365419701,True,True,6,True
365419840,False,True,1,False
365420098,False,True,6,False
365420138,True,True,2,True
365422182,False,True,1,False
365422874,True,True,7,True
365423397,True,True,12,True
365423591,False,True,1,False
365424498,True,True,8,True
365425039,False,True,1,False
365426017,True,True,3,True
365426187,False,True,3,False
365426323,False,True,4,False
365427480,False,True,5,False
365427826,True,True,4,True
365427973,False,True,1,False
365427995,True,True,8,True
365428100,True,True,8,True
365428288,False,True,2,False
365428523,False,True,2,False
365428787,False,True,1,False
365428949,False,True,1,False
365429095,False,True,3,False
365429098,False,True,1,False
365429189,True,True,6,True
365429482,False,True,1,False
365429713,True,True,8,True
365429736,False,True,3,False
365429965,False,True,1,False
365429985,False,True,3,False
365430228,False,True,1,False
365430260,True,True,6,True
365430346,True,True,3,True
365430432,True,True,7,True
365430475,False,True,1,False
365430643,True,True,7,True
365431152,False,True,1,False
365431623,False,True,7,False
365432002,True,True,6,True
365432009,False,True,5,False
365432107,False,True,1,False
365432337,True,True,2,True
365432443,False,True,1,False
365432603,False,True,1,False
365432665,False,True,2,False
365433014,False,True,3,False
365433794,True,True,3,True
365435118,False,True,1,False
365435259,True,True,9,True
365435313,False,True,1,False
365436461,False,True,2,False
365437127,False,True,2,False
365437659,False,True,1,False
365438056,False,True,3,False
365439172,True,True,6,True
365582867,True,True,7,True
365583334,False,True,1,False
365583567,False,True,2,False
365584274,False,True,3,False
365584679,False,True,3,False
365584836,True,True,2,True
365584870,False,True,3,False
365585337,True,True,7,True
365585590,False,True,3,False
365585947,True,True,8,True
365586323,False,True,1,False
365586383,False,True,8,False
365586470,False,True,6,False
365587351,True,True,7,True
365587743,False,True,3,False
365588318,True,True,4,True
365589265,False,True,2,False
365591191,False,True,2,False
365732596,False,True,2,False
365733926,False,True,3,False
365734438,True,True,9,True
365734547,False,True,1,False
365734678,False,True,1,False
365734848,False,True,2,False
365735063,True,True,6,True
365735097,True,True,8,True
365735319,False,True,4,False
365735473,True,True,5,True
365735569,True,True,4,True
365735834,True,True,5,True
365735906,False,True,4,False
365736552,True,True,9,True
365737163,True,True,4,True
365737324,True,True,7,True
365738647,False,True,3,False
365738848,True,True,5,True
365739091,False,True,1,False
365753046,True,False,1,False
365753260,True,True,4,True
365755160,True,True,3,True
365756520,False,True,3,False
365756525,True,True,2,True
365756527,True,True,8,True
365757383,False,True,2,False
365757564,True,True,8,True
365757598,True,True,4,True
365757867,True,True,3,True
365759651,True,True,3,True
365759863,False,True,3,False
365762410,False,True,2,False
365900123,False,True,4,False
365900846,True,True,4,True
365900870,False,True,4,False
365901018,False,True,8,False
365901044,True,True,13,True
365901072,False,True,2,False
365901129,True,True,11,True
365901575,True,True,12,True
365901984,False,True,3,False
365902079,False,True,1,False
365902290,False,True,1,False
365902339,False,True,1,False
365902364,False,True,1,False
365902410,False,True,1,False
365902430,True,True,6,True
365902519,True,True,8,True
365902537,False,True,5,False
365902851,False,True,2,False
365903090,True,True,5,True
365903169,True,True,14,True
365903222,True,True,3,True
365903423,False,True,3,False
365903436,False,True,1,False
365903460,False,True,1,False
365903985,False,True,5,False
365904418,True,True,8,True
365904452,True,True,5,True
365904622,True,True,4,True
365905069,False,True,2,False
365905086,True,True,7,True
365905362,False,True,1,False
365905847,True,True,3,True
365905959,True,True,2,True
365906315,False,True,1,False
365906494,True,True,6,True
365907366,False,True,1,False
365907403,True,False,2,False
365907413,False,True,7,False
365907481,True,True,3,True
365907500,False,True,6,False
365907817,True,True,3,True
365908151,False,True,3,False
365908643,True,True,3,True
365908766,True,True,3,True
365908989,False,True,3,False
365909098,False,True,2,False
365909189,True,True,5,True
365909235,True,False,1,False
365909957,True,True,10,True
365914946,True,True,4,True
365914979,True,True,3,True
365915068,True,True,6,True
365915078,False,True,3,False
365915102,False,True,1,False
365915493,False,True,1,False
365915541,False,True,5,False
365915665,False,True,2,False
365915730,False,True,1,False
365916196,False,True,1,False
365917086,True,True,4,True
365917121,False,True,2,False
365917182,True,True,3,True
365917262,False,True,2,False
365917399,False,True,1,False
365917521,False,True,1,False
365917812,True,True,5,True
365917820,False,True,3,False
365917826,True,False,1,False
365917867,True,True,5,True
365917992,False,True,5,False
365918733,False,True,1,False
365918853,True,True,5,True
365918996,False,True,1,False
365919180,False,True,3,False
365919885,False,True,2,False
365919991,False,True,4,False
365920010,False,True,1,False
365920087,False,True,1,False
365920212,False,True,2,False
365920456,True,True,3,True
365920678,False,True,3,False
365920904,False,True,1,False
365920962,False,True,1,False
365921074,False,True,1,False
365925633,True,True,7,True
365925758,False,True,2,False
365925764,False,True,2,False
365927613,False,True,4,False
365927989,True,True,9,True
365928193,True,True,4,True
365928337,False,True,2,False
365928648,False,True,1,False
365929319,False,True,1,False
365929454,False,True,1,False
365929492,True,True,7,True
365929748,False,True,1,False
365930022,False,True,1,False
365930284,False,True,6,False
365930444,False,True,1,False
365931358,False,True,4,False
365931407,False,True,1,False
365932188,False,True,1,False
365933128,False,True,1,False
365933859,False,True,2,False
365934297,False,True,1,False
365934309,True,True,10,True
365934310,True,True,5,True
365934370,False,True,3,False
365934469,True,True,3,True
365935483,True,True,6,True
365935739,False,True,1,False
365937207,True,True,4,True
365937409,False,True,1,False
365939242,False,True,3,False
365940014,False,True,1,False
365941386,True,True,10,True
365942014,True,False,2,False
365942116,True,True,7,True
365942169,False,True,5,False
365942780,False,True,1,False
365943173,False,True,1,False
365943234,False,True,4,False
365943401,True,True,2,True
365943441,True,True,4,True
365943656,False,True,1,False
365943793,True,True,5,True
365943920,False,True,6,False
365943996,False,True,3,False
365944119,True,True,8,True
365944403,True,True,3,True
365944559,False,True,2,False
365944752,False,True,1,False
365944871,False,True,2,False
365944882,False,True,5,False
365944982,False,True,2,False
365945132,False,True,3,False
365945546,False,True,2,False
365945574,False,True,5,False
365945661,False,True,1,False
365945843,True,True,9,True
365946084,False,True,3,False
365946159,False,True,1,False
365946553,False,True,2,False
365946598,False,True,1,False
365946736,False,True,1,False
365946773,True,True,7,True
365946946,True,True,7,True
365947038,False,True,1,False
365947345,False,True,5,False
365947726,True,True,6,True
365948247,False,True,2,False
365948460,False,True,1,False
365949241,True,True,7,True
365949592,False,True,1,False
365949754,False,True,1,False
365949845,True,True,8,True
365949859,True,True,8,True
365949863,True,True,5,True
365950417,True,True,6,True
365951073,True,True,2,True
365952325,True,True,5,True
365953164,True,True,3,True
365953218,False,True,1,False
365953304,False,True,3,False
365953580,False,True,1,False
365953653,False,True,1,False
365953663,False,True,2,False
365956545,True,True,7,True
365958455,True,True,11,True
365958829,True,True,6,True
365959082,False,True,1,False
365963183,False,True,6,False
365963569,False,True,1,False
366103736,False,True,1,False
366103826,False,True,3,False
366105564,False,True,4,False
366105747,True,True,6,True
366105834,False,True,13,False
366105902,False,True,1,False
366106102,True,True,3,True
366106647,False,True,2,False
366106665,False,True,1,False
366106694,False,True,4,False
366106745,True,True,8,True
366106764,False,True,1,False
366106772,True,True,5,True
366106782,True,True,7,True
366106847,True,True,7,True
366106861,True,True,5,True
366107525,False,True,1,False
366107684,False,True,4,False
366107890,False,True,1,False
366108008,True,True,3,True
366108072,False,True,3,False
366108122,True,True,15,True
366108264,True,True,3,True
366108373,False,True,4,False
366108380,False,True,1,False
366108706,False,True,1,False
366109308,True,True,2,True
366109949,False,True,2,False
366112494,False,True,3,False
366113533,True,True,8,True
366113634,True,True,5,True
366113707,False,True,1,False
366113746,True,True,4,True
366113755,False,True,2,False
366114905,False,True,1,False
366115071,True,True,9,True
366115468,True,True,5,True
366115848,False,True,2,False
366116468,True,True,3,True
366116900,False,True,1,False
366117580,False,True,1,False
366117630,False,True,10,False
366117682,True,True,8,True
366117962,False,True,1,False
366118209,True,True,9,True
366118210,False,True,2,False
366118625,True,True,12,True
366118780,False,True,1,False
366119040,False,True,1,False
366119938,False,True,1,False
366120053,False,True,1,False
366120165,True,False,1,False
366120365,True,True,6,True
366120544,True,True,13,True
366120552,False,True,2,False
366121280,True,True,6,True
366121315,False,True,1,False
366121348,False,True,3,False
366121505,True,True,5,True
366122136,False,True,4,False
366122476,True,True,8,True
366122618,True,True,10,True
366122964,False,True,1,False
366123087,True,True,4,True
366123456,False,True,1,False
366123858,True,True,3,True
366124421,True,True,8,True
366124659,False,True,1,False
366125192,True,True,3,True
366125450,True,True,3,True
366125560,True,True,3,True
366125590,True,True,4,True
366125644,True,True,3,True
366125709,True,True,2,True
366126128,True,True,8,True
366126735,True,True,2,True
366127977,True,True,9,True
366128234,True,True,14,True
366128932,True,True,3,True
366129010,False,True,6,False
366129065,False,True,2,False
366129759,True,True,4,True
366130621,False,True,3,False
366130764,True,True,3,True
366131239,True,False,2,False
366131285,True,True,3,True
366131384,True,True,8,True
366131385,False,True,2,False
366131645,True,True,3,True
366131945,False,True,5,False
366132021,True,True,4,True
366132494,True,True,2,True
366132585,False,True,1,False
366132668,True,True,5,True
366133246,True,True,6,True
366134051,True,True,6,True
366134507,True,True,4,True
366134520,False,True,1,False
366134646,True,True,5,True
366134767,True,False,1,False
366134807,True,True,4,True
366134847,False,True,4,False
366134866,False,True,2,False
366134959,True,True,5,True
366135172,True,True,9,True
366135401,True,True,2,True
366136672,True,True,4,True
366136912,False,True,1,False
366136932,False,True,2,False
366136939,True,True,6,True
366137013,False,True,2,False
366138029,True,True,4,True
366138210,False,True,3,False
366138226,False,True,3,False
366138572,True,True,4,True
366139273,False,True,6,False
366139525,True,True,2,True
366139765,True,True,12,True
366140633,False,True,1,False
366141638,False,True,3,False
366141943,True,True,3,True
366142081,True,True,20,True
366142292,True,True,5,True
366142895,False,True,1,False
366143416,True,False,2,False
366144228,False,True,2,False
366145176,True,True,2,True
366145194,True,True,4,True
366145302,False,True,1,False
366145334,True,True,6,True
366146038,True,True,3,True
366146050,True,True,8,True
366146126,True,True,4,True
366146711,True,True,3,True
366147699,True,True,7,True
366148521,False,True,3,False
366148525,False,True,2,False
366148620,True,True,3,True
366150825,True,True,5,True
366151273,True,True,4,True
366152767,False,True,15,False
366155019,True,True,14,True
366155234,False,True,1,False
366155400,False,True,1,False
366156146,False,True,4,False
366157473,False,True,1,False
366157838,False,True,1,False
366157922,False,True,2,False
366159736,False,True,1,False
366160454,True,True,3,True
366160461,False,True,1,False
366160587,True,True,3,True
366160727,False,True,1,False
366160840,False,True,1,False
366162332,False,True,1,False
366308204,False,True,5,False
366308585,True,True,6,True
366308796,True,True,5,True
366309337,False,True,2,False
366309523,False,True,1,False
366309621,True,False,1,False
366309653,False,True,3,False
366310642,True,True,4,True
366311482,True,True,2,True
366311524,False,True,4,False
366311610,False,True,4,False
366313313,True,True,3,True
366314193,False,True,4,False
366314474,True,True,7,True
366314643,True,True,5,True
366314915,True,True,2,True
366314944,False,True,1,False
366315163,True,True,3,True
366315244,True,True,9,True
366315288,True,True,7,True
366316257,False,True,1,False
366316788,False,True,4,False
366316853,True,True,2,True
366316862,True,True,4,True
366316948,True,True,7,True
366317160,True,True,9,True
366317444,False,True,1,False
366318048,True,True,7,True
366318366,True,True,10,True
366318821,True,True,4,True
366318833,True,True,3,True
366319174,False,True,1,False
366319996,True,True,7,True
366320139,False,True,4,False
366320358,False,True,1,False
366324817,True,False,1,False
366325203,False,True,3,False
366325234,True,True,7,True
366325487,True,True,7,True
366325687,True,True,9,True
366325715,False,True,1,False
366325731,False,True,3,False
366326029,False,True,1,False
366326137,False,True,3,False
366326361,False,True,1,False
366326370,False,True,4,False
366326550,False,True,1,False
366327084,False,True,1,False
366327837,False,True,1,False
366327987,True,True,3,True
366328072,False,True,1,False
366328264,False,True,1,False
366328283,False,True,1,False
366328821,True,False,2,False
366328996,False,True,1,False
366329111,False,True,5,False
366329762,True,True,13,True
366330581,False,True,3,False
366330823,False,True,3,False
366331189,False,True,1,False
366331558,True,True,6,True
366331932,False,True,3,False
366332279,False,True,2,False
366333089,True,False,2,False
366333462,True,True,4,True
366333929,True,True,5,True
366334523,False,True,2,False
366334916,False,True,1,False
366334984,False,True,1,False
366335962,False,True,1,False
366336361,True,True,3,True
366336498,True,True,3,True
366336511,False,True,1,False
366336520,True,True,3,True
366337012,False,True,2,False
366337127,False,True,2,False
366337139,False,True,1,False
366337295,True,True,3,True
366337350,True,True,3,True
366338044,False,True,2,False
366338305,True,True,5,True
366338415,False,True,2,False
366338476,False,True,1,False
366338514,True,True,4,True
366338913,True,True,3,True
366341333,False,True,2,False
366341923,False,True,2,False
366341988,True,False,2,False
366342277,True,True,3,True
366345085,False,True,1,False
366345442,False,True,2,False
366345741,False,True,3,False
366346037,True,True,5,True
366346862,False,True,1,False
366348413,True,True,13,True
366348560,True,True,19,True
366349555,True,True,9,True
366349662,True,False,2,False
366351071,True,False,1,False
366351127,True,True,3,True
366351407,True,True,4,True
366351530,False,True,1,False
366355950,True,True,3,True
366356792,True,True,3,True
366356870,True,True,9,True
366356952,False,True,1,False
366357081,False,True,3,False
366357436,False,True,3,False
366357557,False,True,1,False
366357724,True,True,3,True
366357850,False,True,6,False
366359364,True,True,3,True
366360239,True,True,5,True
366360487,True,True,3,True
366360852,False,True,2,False
366362294,False,True,1,False
366362697,True,True,4,True
366362791,False,True,1,False
366362797,True,True,7,True
366363882,True,True,3,True
366363946,False,True,2,False
366364476,True,True,3,True
366364482,True,False,2,False
366365020,True,False,1,False
366365117,False,True,2,False
366365998,False,True,2,False
366366316,True,False,2,False
366366327,False,True,3,False
366366422,True,True,3,True
366368322,True,False,2,False
366372378,False,True,4,False
366372844,False,True,1,False
366373736,True,True,6,True
366374192,False,True,3,False
366374233,False,True,8,False
366374953,False,True,1,False
366375092,False,True,1,False
366375980,False,True,1,False
366376180,True,False,1,False
366378107,False,True,2,False
366378113,False,True,1,False
366380401,False,True,1,False
366380564,True,True,13,True
366521563,True,True,3,True
366521727,False,True,1,False
366522293,True,True,7,True
366522557,True,True,2,True
366522576,False,True,3,False
366523520,True,True,2,True
366523912,True,True,2,True
366524993,True,True,3,True
366525042,True,True,6,True
366525072,True,True,4,True
366526365,False,True,2,False
366526580,True,False,2,False
366527257,True,True,3,True
366527494,True,True,5,True
366528265,True,True,5,True
366528523,True,True,5,True
366528983,False,True,2,False
366529019,True,True,5,True
366529189,True,True,5,True
366529239,True,True,14,True
366529342,False,True,2,False
366529380,True,True,3,True
366529641,True,True,3,True
366529906,True,True,9,True
366530289,False,True,3,False
366530705,False,True,2,False
366530965,True,True,8,True
366531048,False,True,1,False
366531098,False,True,1,False
366531351,True,True,17,True
366531592,False,True,3,False
366532260,True,True,3,True
366532337,False,True,1,False
366532585,True,True,4,True
366532621,False,True,1,False
366532639,True,True,5,True
366532687,True,True,3,True
366532944,False,True,3,False
366532968,True,True,7,True
366533211,False,True,4,False
366533221,False,True,3,False
366533466,False,True,1,False
366533810,False,True,1,False
366534013,False,True,8,False
366534208,True,True,5,True
366534669,True,False,1,False
366534721,True,True,2,True
366535210,False,True,2,False
366535380,False,True,2,False
366535449,False,True,1,False
366535726,False,True,2,False
366536879,True,True,4,True
366536880,True,True,4,True
366536915,True,False,1,False
366536937,False,True,2,False
366537038,False,True,3,False
366537250,True,True,6,True
366537434,True,True,5,True
366537445,True,True,5,True
366537767,False,True,3,False
366538409,True,True,9,True
366538539,True,True,4,True
366538582,True,True,9,True
366538716,False,True,1,False
366538725,True,True,3,True
366538814,False,True,3,False
366538863,False,True,1,False
366539490,False,True,1,False
366539582,True,True,3,True
366540014,True,True,5,True
366540329,False,True,2,False
366541172,False,True,1,False
366542679,True,True,5,True
366542778,True,True,3,True
366543000,True,True,3,True
366543074,False,True,2,False
366543116,True,True,9,True
366543144,True,True,9,True
366543154,True,True,8,True
366543169,True,True,4,True
366543217,True,True,3,True
366543849,True,True,2,True
366544422,False,True,2,False
366544573,True,True,5,True
366545257,False,True,10,False
366545309,True,True,8,True
366546131,False,True,2,False
366546373,False,True,6,False
366546496,True,True,4,True
366547242,True,True,2,True
366547424,False,True,2,False
366552768,False,True,2,False
366552997,True,False,1,False
366553730,False,True,1,False
366553747,False,True,2,False
366554023,False,True,2,False
366554051,True,True,14,True
366554870,True,True,5,True
366555008,True,False,1,False
366555583,True,True,2,True
366555637,False,True,2,False
366556275,True,True,8,True
366556800,False,True,2,False
366556870,True,True,3,True
366559361,False,True,3,False
366559531,True,False,2,False
366560018,False,True,3,False
366572819,True,True,3,True
366572909,False,True,2,False
366581112,False,True,5,False
366581500,False,True,2,False
366581510,False,True,1,False
366581561,False,True,2,False
366581864,False,True,1,False
366582445,False,True,2,False
366582873,True,True,11,True
366583032,False,True,3,False
366584057,False,True,2,False
366584146,True,False,2,False
366584174,False,True,1,False
366584851,True,True,9,True
366584865,False,True,1,False
366587284,False,True,2,False
366588641,False,True,8,False
366629625,False,True,3,False
366629884,True,True,4,True
366630866,False,True,1,False
366631043,False,True,3,False
366632566,True,True,3,True
366633357,False,True,1,False
366633464,True,True,8,True
366778068,False,True,2,False
366778110,False,True,1,False
366778121,False,True,5,False
366778162,False,True,2,False
366778199,True,True,4,True
366778378,True,False,1,False
366778745,True,True,3,True
366778938,True,True,5,True
366779817,True,True,7,True
366780019,False,True,1,False
366780540,True,False,2,False
366780653,False,True,2,False
366780660,False,True,4,False
366780706,True,True,4,True
366780936,False,True,1,False
366781258,False,True,4,False
366781412,False,True,3,False
366781607,True,True,7,True
366782367,True,True,2,True
366782766,True,True,7,True
366784065,True,True,2,True
366784487,True,False,3,False
366784511,False,True,1,False
366784575,False,True,1,False
366784617,True,True,10,True
366784694,False,True,2,False
366785584,False,True,1,False
366785669,False,True,1,False
366785683,False,True,1,False
366785834,False,True,1,False
366785853,False,True,1,False
366785884,False,True,1,False
366785909,False,True,1,False
366785954,False,True,1,False
366785977,False,True,1,False
366786024,False,True,1,False
366786038,False,True,1,False
366786093,False,True,1,False
366786108,False,True,1,False
366786140,False,True,1,False
366786161,False,True,1,False
366786172,False,True,1,False
366786206,True,True,2,True
366786239,True,False,1,False
366786342,False,True,2,False
366786421,False,True,2,False
366786701,True,True,2,True
366786868,False,True,2,False
366786936,False,True,1,False
366787290,False,True,1,False
366787385,True,True,7,True
366787404,False,True,2,False
366787873,True,True,5,True
366788048,True,True,2,True
366788053,True,True,7,True
366799410,False,True,1,False
366799530,True,True,8,True
366799730,True,True,6,True
366800041,True,True,7,True
366800140,False,True,1,False
366800884,False,True,1,False
366800912,True,True,3,True
366800933,False,True,1,False
366801085,True,True,4,True
366801104,True,False,1,False
366801573,True,True,3,True
366802148,True,False,1,False
366802435,False,True,2,False
366802452,False,True,2,False
366802552,False,True,1,False
366802681,True,True,5,True
366802935,False,True,2,False
366802940,True,False,1,False
366802967,False,True,1,False
366803157,False,True,2,False
366803480,False,True,2,False
366803636,False,True,2,False
366804024,False,True,1,False
366804043,False,True,2,False
366804181,False,True,2,False
366804357,False,True,1,False
366804389,True,False,1,False
366804602,False,True,2,False
366805144,True,True,4,True
366805155,True,True,5,True
366805861,False,True,4,False
366806307,True,True,3,True
366806539,False,True,2,False
366806550,True,False,1,False
366806881,True,True,3,True
366807012,False,True,3,False
366807121,True,True,4,True
366807254,False,True,2,False
366807792,True,False,1,False
366808073,False,True,1,False
366809702,False,True,1,False
366810403,True,True,3,True
366810554,False,True,3,False
366811956,False,True,2,False
366813615,True,False,1,False
366813951,False,True,1,False
366814325,True,True,6,True
366814498,True,True,3,True
366814674,True,True,19,True
366814880,True,True,6,True
366815374,False,True,3,False
366815609,False,True,1,False
366815846,True,False,1,False
366817405,False,True,1,False
366817633,False,True,2,False
366817695,False,True,1,False
366818027,True,True,2,True
366818070,False,True,1,False
366818321,False,True,2,False
366818419,False,True,1,False
366818472,False,True,2,False
366818483,True,True,3,True
366818735,False,True,1,False
366818769,False,True,2,False
366819421,False,True,2,False
366819557,True,False,1,False
366819880,False,True,2,False
366821355,False,True,1,False
366821715,False,True,1,False
366825103,True,True,5,True
366825131,True,True,3,True
366825361,False,True,2,False
366825480,False,True,6,False
366825527,True,False,1,False
366825883,False,True,2,False
366825925,False,True,1,False
366826161,False,True,1,False
366826636,True,False,1,False
366826812,False,True,2,False
