"ID_CARRETA","DESCRICAO_CARRETA","CHASSI_VIN","PLACA","COD_MONTADORA","COD_MODELO","ANO_MODELO","DATA_ENTRADA_SERVICO","EIXOS","COMPRIMENTO","FLAG_REFRIGERADO","COD_CLASSE","CLASSE","IDADE_CLASSE_DE","IDADE_CLASSE_ATE","COD_GRUPO_MANUTENCAO","GRUPO_MANUTENCAO","STATUS_EQUIPAMENTO"
84457077,"53' T/A P&P VAN","2MN01JAH461002174","S4834C","TMOBILE","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84457081,"53' T/A P&P VAN","2MN01JAH361002196","S4836C","TMOBILE","",2006,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Pending Disposal"
84457087,"53' T/A P&P VAN","2MN01JAH761002038","Y8950W","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84457089,"53' T/A P&P VAN","2MN01JAH261002058","AC389Z","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84457091,"53' T/A P&P VAN","2MN01JAH461002143","S4841C","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500841,"53' T/A P&P VAN","1UYVS25386G851981","5TH560","UTLTY","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500843,"53' T/A P&P VAN","1GRAA06256B707057","5TH557","GRTDNE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500845,"53' T/A P&P VAN","1UYVS25356G851906","5TH558","UTLTY","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500847,"53' T/A P&P VAN","1UYVS25376G851941","6GR311","UTLTY","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500849,"53' T/A P&P VAN","1UYVS25367G166296","5TH561","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500851,"53' T/A P&P VAN","1GRAA06297B704938","5TH562","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500853,"53' T/A P&P VAN","1JJV532W35L932457","5TH563","WABASH","",2005,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
84500857,"53' T/A P&P VAN","1UYVS25307G166312","5TH565","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500859,"53' T/A P&P VAN","1GRAA06297B704888","5TH566","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500861,"53' T/A P&P VAN","1UYVS25307G166259","5TH567","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84500863,"53' T/A P&P VAN","1JJV532W25L932501","5TH568","WABASH","",2005,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
84500865,"53' T/A P&P VAN","1GRAA06237B704921","S7950D","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84552496,"53' T/A P&P VAN","2MN01JAH661002046","AD065R","TMOBILE","",2006,2018-12-05T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84581481,"53' T/A PLATE VAN","1DW1A5327KSA15076","S9013A","STGHTN","",2019,2018-12-05T00:00:00,2,"53","N","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
84581483,"53' T/A PLATE VAN","1DW1A5329KSA15077","S9012A","STGHTN","",2019,2018-12-05T00:00:00,2,"53","N","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
84653439,"53' T/A PLATE VAN","5MC435324CK012681","V2097N","MANAC","",2012,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
84653441,"53' T/A PLATE VAN","5MC435327CK012688","W4374H","MANAC","",2012,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
84653443,"53' T/A PLATE VAN","5MC435324CK012700","Z3347D","MANAC","",2012,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84653445,"53' T/A PLATE VAN","5MC435328CK012683","W4373H","MANAC","",2012,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
84653447,"53' T/A PLATE VAN","5MC435320CK012693","V2064N","MANAC","",2012,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
84653449,"53' T/A PLATE VAN","5MC435329CK012689","W4322H","MANAC","",2012,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
84879104,"53' T/A PLATE VAN","1JJV532D6BL360455","S4254A","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
84879106,"53' T/A PLATE VAN","1JJV532D3BL360493","S4255A","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
84879108,"53' T/A PLATE VAN","1JJV532D3BL360509","R9977W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385363,"53' T/A PLATE VAN","1JJV532D0BL360502","Y5015W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385365,"53' T/A PLATE VAN","1JJV532D1BL360511","Y5920S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385367,"53' T/A PLATE VAN","1JJV532D9BL360501","Y5921S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385369,"53' T/A PLATE VAN","1JJV532D4BL360454","Y5014W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385371,"53' T/A PLATE VAN","1JJV532D6BL360469","Y5013W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385373,"53' T/A PLATE VAN","1JJV532D1BL360489","Y5812S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385375,"53' T/A PLATE VAN","1JJV532D1BL360492","S7883D","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385377,"53' T/A PLATE VAN","1JJV532D1BL360458","Y5012W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385379,"53' T/A PLATE VAN","1JJV532D9BL360465","Z6250P","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385381,"53' T/A PLATE VAN","1JJV532D8BL360456","Y8511S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85385383,"53' T/A PLATE VAN","1JJV532DXBL360474","Z5088R","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385385,"53' T/A PLATE VAN","1JJV532D9BL360482","Y5011W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385387,"53' T/A PLATE VAN","1JJV532D3BL360462","Y5010W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85385389,"53' T/A PLATE VAN","1JJV532D4BL360504","Z6247P","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85422344,"53' T/A P&P VAN","2MN01JAH361002232","S4898C","TMOBILE","",2006,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Pending Disposal"
85422348,"53' T/A P&P VAN","2MN01JAHX61002115","AC390Z","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85422350,"53' T/A P&P VAN","2MN01JAH061002060","S4901C","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85422356,"53' T/A P&P VAN","2MN01JAHX61002180","S4904C","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85422362,"53' T/A P&P VAN","2MN01JAH461002000","AC391Z","TMOBILE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85674678,"53' T/A PLATE VAN","1JJV532D6BL360472","Y5810S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85674680,"53' T/A PLATE VAN","1JJV532D7BL360478","Y9522S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677686,"53' T/A PLATE VAN","1JJV532D5BL360480","Y5918S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677688,"53' T/A PLATE VAN","1JJV532D8BL360487","Y5009W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677690,"53' T/A PLATE VAN","1JJV532DXBL360488","Z6177P","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677692,"53' T/A PLATE VAN","1JJV532D5BL360494","Z1439H","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677694,"53' T/A PLATE VAN","1JJV532D2BL360498","Y5007W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677696,"53' T/A PLATE VAN","1JJV532DXBL360507","Y5808S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677698,"53' T/A PLATE VAN","1JJV532DXBL360510","Y5006W","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677700,"53' T/A PLATE VAN","1JJV532D9BL360479","Z5086R","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677702,"53' T/A PLATE VAN","1JJV532D3BL360459","Y5905S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677704,"53' T/A PLATE VAN","1JJV532D1BL360461","Y5906S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677706,"53' T/A PLATE VAN","1JJV532D0BL360497","Y6061S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677708,"53' T/A PLATE VAN","1JJV532D2BL360503","Y5907S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677710,"53' T/A PLATE VAN","1JJV532D1BL360508","Y5908S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677712,"53' T/A PLATE VAN","1JJV532D2BL380251","AB795A","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677714,"53' T/A PLATE VAN","1JJV532D6BL380219","S1205E","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677716,"53' T/A PLATE VAN","1JJV532DXBL360491","S1204E","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677718,"53' T/A PLATE VAN","1JJV532D2BL360517","Y5909S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85677720,"53' T/A PLATE VAN","1JJV532D1BL380211","Z5466M","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
85677722,"53' T/A PLATE VAN","1JJV532D1BL380225","Y5910S","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
85992928,"53' T/A PLATE VAN","1JJV532D5BL360477","S4256A","WABASH","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86269685,"53' T/A PLATE VAN","1JJV532W86L983132","S7985D","WABASH","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
86269687,"53' T/A PLATE VAN","1JJV532W66L984408","AC484Z","WABASH","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86269689,"53' T/A PLATE VAN","1JJV532W36L013513","S7983D","WABASH","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
86269691,"53' T/A PLATE VAN","1JJV532W66L013215","S7982D","WABASH","",2006,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","On Rent"
86269693,"53' T/A PLATE VAN","1JJV532W56L013237","AD218Z","WABASH","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86486828,"53' T/A P&P VAN","1UYVS25328G462904","5TN464","UTLTY","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
86486830,"53' T/A P&P VAN","1GRAA06227B704859","5TN465","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86486832,"53' T/A P&P VAN","1UYVS25308G463047","5TN466","UTLTY","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86486834,"53' T/A P&P VAN","1GRAA06287B704896","5TN467","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489264,"53' T/A P&P VAN","1UYVS25337G166305","5TN468","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
86489266,"53' T/A P&P VAN","1UYVS25367G166248","5TN469","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489270,"53' T/A P&P VAN","1GRAA06217B707199","5TN471","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489276,"53' T/A P&P VAN","1GRAA06257B704905","5TN474","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489278,"53' T/A P&P VAN","1GRAA06237B7D4806","5TN475","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489280,"53' T/A P&P VAN","1GRAA06246B707051","5TN476","GRTDNE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489282,"53' T/A P&P VAN","1UYVS25387G166204","5TN477","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489284,"53' T/A P&P VAN","1GRAA06227B704814","5TN478","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489286,"53' T/A P&P VAN","1UYVS25368G463067","5TN479","UTLTY","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489288,"53' T/A P&P VAN","1GRAA06297B704826","5TN480","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489290,"53' T/A P&P VAN","1UYVS25307G988608","5TN481","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489292,"53' T/A P&P VAN","1UYVS253X8G463038","5TN482","UTLTY","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489294,"53' T/A P&P VAN","1UYVS25347G166314","5TN483","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489296,"53' T/A P&P VAN","1GRAA06286B707067","5TN484","GRTDNE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489298,"53' T/A P&P VAN","1GRAA06297B704941","5TN485","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489300,"53' T/A P&P VAN","1UYVS25337G166286","5TN486","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
86489302,"53' T/A P&P VAN","1GRAA06206B707113","5TN487","GRTDNE","",2006,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489304,"53' T/A P&P VAN","1GRAA06287B704882","5TN488","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
86489306,"53' T/A P&P VAN","1UYVS25368G463019","5TN489","UTLTY","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489308,"53' T/A P&P VAN","1GRAA06217B704819","5TN490","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489310,"53' T/A P&P VAN","1UYVS25317G166285","5TN491","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489312,"53' T/A P&P VAN","1UYVS25347G166281","5TN492","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
86489314,"53' T/A P&P VAN","1UYVS25367G166315","5TN493","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86489316,"53' T/A P&P VAN","1UYVS25327G166246","T8759C","UTLTY","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
86489318,"53' T/A P&P VAN","1GRAA06237B704340","S7666Y","GRTDNE","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
86538588,"53' T/A PLATE VAN","1DW1A5323CS281824","W4268H","STGHTN","",2012,2019-01-30T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
86541231,"53' T/A PLATE VAN","1DW1A5322CS288201","S8058D","STGHTN","",2012,2019-01-30T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86569800,"53' TRIDEM HEATER VAN","2M5931618L1192490","17443J","MANAC","",2020,,3,"53","Y","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
86602197,"48' T/A DRY VAN","1PT01JAR7P9002690","5TR255","TMOBILE","",1993,,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86604090,"53' T/A P&P VAN","1GRAA9622SB115503","5TR256","GRTDNE","",1995,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86604098,"48' T/A P&P VAN","1DW1A4824VS092203","5TR258","STGHTN","",1997,,2,"48","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Net Lease"
86604100,"48' T/A DRY VAN","1DW1A4828VS092205","5TR259","STGHTN","",1997,,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86604124,"48' T/A P&P VAN","1DW1A4826WS212102","5TR269","STGHTN","",1998,,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86604162,"48' T/A DRY VAN","1DW1A4822WS212114","5TR276","STGHTN","",1998,,2,"48","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","On Rent"
86604164,"53' T/A P&P VAN","1DW1A4824WS212115","5TR277","STGHTN","",1998,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86611228,"48' T/A DRY VAN","1DTV11Z26XA273825","5TR253","DORSEY","",1999,,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86614222,"53' T/A P&P VAN","1DTV11Z20XA273836","5TR307","DORSEY","",1999,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86614224,"53' T/A P&P VAN","1GRAA9622TB042912","5TR308","GRTDNE","",1996,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86614230,"53' T/A P&P VAN","1DW1A5324XS260938","6FV197","STGHTN","",1999,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86619055,"53' T/A PLATE VAN","1JJV532W77L087809","AD267S","WABASH","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86619057,"53' T/A PLATE VAN","1DW1A53248B080229","AD265S","STGHTN","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86619059,"53' T/A PLATE VAN","1JJV532W99L268204","AC365Z","WABASH","",2009,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
86619063,"53' T/A PLATE VAN","1DW1A53208B084312","AD074R","STGHTN","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
86619065,"53' T/A PLATE VAN","1DW1A53288B084316","AD266S","STGHTN","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
86619067,"53' T/A PLATE VAN","1DW1A53278B084338","AE698F","STGHTN","",2008,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Available"
87069856,"53' T/A PLATE VAN","1DW1A53277B974305","S8112D","STGHTN","",2007,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87069858,"53' T/A PLATE VAN","1DW1A53238B080206","AD098R","STGHTN","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
87069862,"53' T/A PLATE VAN","1DW1A53218B080222","S8095D","STGHTN","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87069864,"53' T/A PLATE VAN","1DW1A53258B080224","AD230S","STGHTN","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
87069866,"53' T/A PLATE VAN","1DW1A53278B080225","S8109D","STGHTN","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87069868,"53' T/A PLATE VAN","1DW1A53298B080226","AD099R","STGHTN","",2011,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
87069870,"53' T/A P&P VAN","1UYVS2538AP899313","AD093R","UTLTY","",2010,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87069884,"53' T/A P&P VAN","1DW1A5327AS190620","AD241S","STGHTN","",2010,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87069899,"53' T/A P&P VAN","1DW1A5320AS190619","S8114D","UTLTY","",2010,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87069901,"53' T/A P&P VAN","1DW1A5322AS183512","AD094R","UTLTY","",2010,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Maintenance Lease"
87101417,"53' T/A PLATE VAN","2DM421A425M001618","S8060D","DI-MOND","",2005,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87101419,"53' T/A PLATE VAN","2DM421A436M006312","S8061D","DI-MOND","",2006,,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Available"
87122129,"53' T/A P&P VAN","2MN01JAH681004480","5TU068","TMOBILE","",2008,,2,"48","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87122131,"53' T/A P&P VAN","2MN01JAH881004500","S1150K","TMOBILE","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87122133,"53' T/A P&P VAN","2MN01JAHX81004384","S8139D","TMOBILE","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87122135,"53' T/A P&P VAN","2MN01JAH081004507","S8140D","TMOBILE","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
87122137,"53' T/A P&P VAN","2MN01JAH881004528","AD272S","TMOBILE","",2008,,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
87258718,"53' TRIDEM PLATE VAN","2M5931612L1184434","S1203E","MANAC","",2020,,3,"53","N","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
87275467,"53' TRIDEM HEATER VAN","2M593161XL1192491","5VL260","MANAC","",2020,,3,"53","Y","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
87275469,"53' TRIDEM HEATER VAN","2M5931611L1192492","5VL261","MANAC","",2020,,3,"53","Y","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
87275471,"53' TRIDEM HEATER VAN","2M5931613L1192493","5VL262","MANAC","",2020,,3,"53","Y","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
87275473,"53' TRIDEM HEATER VAN","2M5931615L1192494","5VL263","MANAC","",2020,,3,"53","Y","HIGHWAY","Highway Trailers (Class 1)",0,7,"","","Maintenance Lease"
