ID_CARRETA,ano,y_custo_anual,custo_nominal,n_os_ano,n_os_preventivas_ano,custo_preventivo_ano,n_sistemas_vmrs,km_rodado_ano,delta_km_medio_os,km_acumulado_fim_ano,provincia_operacao,ano_modelo,ano_entrada,eixos,comprimento,flag_refrigerado,tailgate_flag,unit_subtype,tire_size,suspension_type,new_used_indicator,cod_montadora,vmrs_predominante,idade_carreta,share_prev,custo_medio_os,custo_acum,n_os_acum,custo_ano_anterior,n_os_ano_anterior,intervalo_medio_os_hist,anos_desde_ultima_os,km_acumulado_defasado
132,2021,134.48819153154335,115.4,2,1,76.24105277290786,2,109.0,54.5,622324.0,,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,PM,17.0,0.5668977469670712,67.24409576577168,599.4556869245041,1,599.4556869245041,1.0,,0.02737850787132101,622215.0
132,2022,199.55098475762313,182.85,2,0,0.0,1,88.0,44.0,622412.0,,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,18.0,0.0,99.77549237881156,733.9438784560475,3,134.48819153154335,2.0,183.42925347222223,0.02190280629705681,622324.0
132,2023,988.8817530574443,941.48,1,0,0.0,1,133.0,133.0,622545.0,,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,19.0,0.0,988.8817530574443,933.4948632136707,5,199.55098475762313,2.0,176.11491608796297,0.09582477754962354,622412.0
133,2021,163.99634586064803,140.72,1,0,0.0,1,0.0,,93191.0,,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,01,22.0,0.0,163.99634586064803,0.0,0,,,,,
133,2023,1019.6149392052762,970.74,6,1,243.02954924420217,5,1210.0,201.66666666666666,94401.0,Ontario,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,08,24.0,0.23835424521499063,169.93582320087935,163.99634586064803,1,163.99634586064803,1.0,,1.5222450376454484,93191.0
133,2024,792.3003031289924,772.33,3,1,760.7859694735308,2,1438.0,479.3333333333333,95839.0,Ontario,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,25.0,0.9602242564706797,264.10010104299744,1183.6112850659242,7,1019.6149392052762,6.0,144.49642939814814,0.14784394250513347,94401.0
133,2025,715.2649444144239,711.69,1,1,715.2649444144239,1,101.0,101.0,95940.0,Ontario,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,26.0,1.0,715.2649444144239,1975.9115881949165,10,792.3003031289924,3.0,136.7270949074074,0.15331964407939766,95839.0
144,2020,132.75322495771672,110.19,1,1,132.75322495771672,1,0.0,,672092.0,,2003.0,2002.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,PM,18.0,1.0,132.75322495771672,0.0,0,,,,,
144,2021,160.51177313379085,137.73,1,0,0.0,1,1163.0,1163.0,673255.0,,2003.0,2002.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,19.0,0.0,160.51177313379085,132.75322495771672,1,132.75322495771672,1.0,,0.676249144421629,672092.0
144,2022,232.41114418366655,212.96,1,0,0.0,1,1659.0,1659.0,674914.0,Alberta,2003.0,2002.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,20.0,0.0,232.41114418366655,293.26499809150755,2,160.51177313379085,1.0,405.62659722222224,0.5639972621492129,673255.0
144,2023,384.73201483559,366.29,1,0,0.0,1,1226.0,1226.0,676140.0,,2003.0,2002.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,21.0,0.0,384.73201483559,525.6761422751741,3,232.41114418366655,1.0,401.3191145833333,0.47638603696098564,674914.0
144,2024,1527.6757893783767,1489.17,1,0,0.0,1,12.0,12.0,676152.0,Alberta,2003.0,2002.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,22.0,0.0,1527.6757893783767,910.4081571107641,4,384.73201483559,1.0,376.79389274691357,0.5776865160848734,676140.0
146,2020,674.7776909571428,560.09,1,0,0.0,1,0.0,,163917.0,,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,17.0,0.0,674.7776909571428,0.0,0,,,,,
146,2021,144.11446936560358,123.66,1,1,144.11446936560358,1,22.0,22.0,163939.0,,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,PM,18.0,1.0,144.11446936560358,674.7776909571428,1,674.7776909571428,1.0,,0.6050650239561944,163917.0
146,2023,350.7952669054311,333.98,1,1,350.7952669054311,1,83.0,83.0,164022.0,Alberta,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,PM,20.0,1.0,350.7952669054311,818.8921603227463,2,144.11446936560358,1.0,288.96099537037037,1.8124572210814511,163939.0
146,2024,710.8062059418223,692.89,2,1,593.6943462378023,2,433.0,216.5,164455.0,Alberta,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,PM,21.0,0.8352408030134653,355.40310297091116,1169.6874272281775,3,350.7952669054311,1.0,484.4184085648148,0.9500342231348392,164022.0
151,2020,198.9912892845637,165.17000000000002,2,2,198.9912892845637,1,0.0,0.0,154943.0,,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,21.0,1.0,99.49564464228185,0.0,0,,,,,
151,2021,97.81277222913722,83.93,2,1,78.22224796877983,2,1.0,0.5,154944.0,,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,22.0,0.7997140474204695,48.90638611456861,198.9912892845637,2,198.9912892845637,2.0,197.0040162037037,0.15058179329226556,154943.0
151,2022,2603.297293194036,2385.42,2,1,2162.6808612222403,2,1757.0,878.5,156701.0,Alberta,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,23.0,0.830746786729381,1301.648646597018,296.8040615137009,4,97.81277222913722,2.0,120.34012345679012,0.7008898015058179,154944.0
151,2023,193.46362120878896,184.19,2,0,0.0,1,825.0,412.5,157526.0,,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,01,24.0,0.0,96.73181060439448,2900.101354707737,6,2603.297293194036,2.0,168.04470833333332,0.3887748117727584,156701.0
151,2024,1691.1563952160839,1648.5300000000002,2,1,1252.756314237519,2,108.0,54.0,157634.0,Alberta,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,25.0,0.740769048788921,845.5781976080419,3093.564975916526,8,193.46362120878896,2.0,152.36477182539684,0.7665982203969883,157526.0
151,2025,784.2798859380346,780.36,3,0,0.0,2,3433.0,1144.3333333333333,161067.0,Alberta,1999.0,1999.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,01,26.0,0.0,261.4266286460115,4784.721371132609,10,1691.1563952160839,2.0,163.35361882716046,0.6652977412731006,157634.0
152,2020,447.5828169892127,371.51,3,0,0.0,1,661.0,330.5,647429.0,,2003.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,16.0,0.0,149.19427232973757,0.0,0,,,,,
152,2021,2120.4499099629793,1819.49,1,0,0.0,1,21.0,21.0,647450.0,,2003.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,01,17.0,0.0,2120.4499099629793,447.5828169892127,3,447.5828169892127,3.0,57.95090856481482,0.25735797399041754,647429.0
152,2022,775.1330731963326,710.26,2,1,749.9668401719367,2,759.0,379.5,648209.0,Alberta,2003.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,PM,18.0,0.9675330160786192,387.5665365981663,2568.032726952192,4,2120.4499099629793,1.0,174.08734953703706,0.14510609171800137,647450.0
152,2025,947.3247958459325,942.5899999999999,2,0,0.0,2,787.0,393.5,648996.0,Alberta,2003.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,UTLTY,09,21.0,0.0,473.66239792296625,3343.165800148525,6,775.1330731963326,2.0,182.43795370370373,2.078028747433265,648209.0
157,2020,527.8443638326929,438.13,3,1,421.5839550726365,3,165.0,82.5,153681.0,,1998.0,1998.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,22.0,0.7986898865633488,175.9481212775643,0.0,0,,,,,
157,2023,1334.1416853422645,1270.19,3,1,727.5656429508446,3,1846.0,615.3333333333334,155527.0,Ontario,1998.0,1998.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,25.0,0.5453436100111008,444.7138951140882,527.8443638326929,3,527.8443638326929,3.0,10.0665625,2.0451745379876796,153681.0
157,2024,1605.271629147228,1564.81,6,1,693.5410290075312,3,4309.0,718.1666666666666,159836.0,Ontario,1998.0,1998.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,MOND,PM,26.0,0.4320396725481048,267.545271524538,1861.9860491749573,6,1334.1416853422645,3.0,202.9898287037037,0.3203285420944558,155527.0
170,2020,1104.3733435156566,916.67,5,1,92.76702352068416,4,158.0,39.5,415461.0,,2000.0,2000.0,2.0,53.0,N,N,DS,11R22.5,SPRING,NEW,TMOBILE,05,20.0,0.08399969454656528,220.87466870313133,0.0,0,,,,,
170,2021,110.22437742680565,94.58,1,1,110.22437742680565,1,501.0,501.0,415962.0,,2000.0,2000.0,2.0,53.0,N,N,DS,11R22.5,SPRING,NEW,TMOBILE,PM,21.0,1.0,110.22437742680565,1104.3733435156566,5,1104.3733435156566,5.0,31.735092592592594,0.5913757700205339,415461.0
170,2023,995.8350576472819,948.1,3,1,323.17111120864433,3,2304.0,768.0,418266.0,Ontario,2000.0,2000.0,2.0,53.0,N,N,DS,11R22.5,SPRING,NEW,TMOBILE,09,23.0,0.32452272966986606,331.9450192157606,1214.5977209424623,6,110.22437742680565,1.0,84.79610185185184,1.7768651608487338,415962.0
170,2024,330.951796243114,322.61,2,1,311.25533770845055,2,435.0,217.5,418701.0,Ontario,2000.0,2000.0,2.0,53.0,N,N,DS,11R22.5,SPRING,NEW,TMOBILE,PM,24.0,0.9404854158271598,165.475898121557,2210.432778589744,9,995.8350576472819,3.0,171.11912181712964,0.188911704312115,418266.0
174,2020,400.68125561700185,332.58,2,1,316.0343585707256,2,0.0,0.0,331761.0,,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,PM,17.0,0.7887425581814901,200.34062780850093,0.0,0,,,,,
174,2021,241.28626667842929,207.04000000000002,2,1,231.17051709009482,2,4401.0,2200.5,336162.0,,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,PM,18.0,0.9580757341576507,120.64313333921464,400.68125561700185,2,400.68125561700185,2.0,0.08386574074074074,0.33127994524298426,331761.0
174,2023,294.93775359915276,280.8,2,0,0.0,2,1100.0,550.0,337262.0,Alberta,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,01,20.0,0.0,147.46887679957638,641.9675222954311,4,241.28626667842929,2.0,73.62301697530864,1.727583846680356,336162.0
174,2024,1314.8309343381693,1281.69,2,1,253.04819930965851,2,2389.0,1194.5,339651.0,Alberta,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,01,21.0,0.19245683433591587,657.4154671690846,936.9052758945838,6,294.93775359915276,2.0,219.1666064814815,0.33127994524298426,337262.0
185,2020,779.0020442659011,646.6,5,1,101.32086594921478,2,47.0,11.75,281090.0,,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,01,22.0,0.13006495515001545,155.80040885318022,0.0,0,,,,,
185,2021,90.08611096523659,77.3,1,0,0.0,1,374.0,374.0,281464.0,,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,01,23.0,0.0,90.08611096523659,779.0020442659011,5,779.0020442659011,5.0,36.513046875,0.48186173853524983,281090.0
185,2022,401.6775250199113,368.06,2,1,146.71935679964372,2,27.0,13.5,281491.0,,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,01,24.0,0.3652665326305493,200.83876250995564,869.0881552311376,6,90.08611096523659,1.0,125.53817361111109,0.16153319644079397,281464.0
185,2024,99.14909986329305,96.65,1,1,99.14909986329305,1,234.0,234.0,281725.0,Alberta,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,PM,26.0,1.0,99.14909986329305,1270.765680251049,8,401.6775250199113,2.0,116.61171792328041,1.6427104722792607,281491.0
187,2022,1009.70506479493,925.1999999999999,3,1,150.92100455089803,3,1009.0,504.5,151513.0,Ontario,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,07,24.0,0.14947038478166882,336.56835493164334,0.0,0,,,,,
187,2023,397.92438729002504,378.85,1,1,397.92438729002504,1,905.0,905.0,152418.0,Ontario,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,PM,25.0,1.0,397.92438729002504,1009.70506479493,3,1009.70506479493,3.0,71.97069444444445,0.4353182751540041,151513.0
187,2024,560.507865321325,546.38,3,0,0.0,3,210.0,70.0,152628.0,Ontario,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,01,26.0,0.0,186.83595510710833,1407.6294520849551,4,397.92438729002504,1.0,116.39228780864198,0.8733744010951403,152418.0
187,2025,51.92954752475555,51.67,1,1,51.92954752475555,1,8243.0,8243.0,160871.0,Ontario,1998.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,PM,27.0,1.0,51.92954752475555,1968.13731740628,7,560.507865321325,3.0,146.58107831790124,0.4216290212183436,152628.0
216,2020,1553.0163550593911,1289.06,4,2,1180.261587821733,3,6271.0,2090.3333333333335,257110.0,,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,PM,17.0,0.7599801405675454,388.2540887648478,0.0,0,,,,,
216,2021,457.539549352547,392.59999999999997,2,1,147.0862621594115,2,12136.0,6068.0,269246.0,,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,01,18.0,0.32147223637289857,228.7697746762735,1553.0163550593911,4,1553.0163550593911,4.0,46.06552469135803,0.5201916495550992,257110.0
216,2022,150.40807612412152,137.82,1,1,150.40807612412152,1,275.0,275.0,269521.0,Ontario,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,PM,19.0,1.0,150.40807612412152,2010.5559044119382,6,457.539549352547,2.0,91.59419675925926,0.6433949349760438,269246.0
216,2023,335.94334441293813,319.84,3,1,97.64036173282493,3,166.0,55.333333333333336,269687.0,Ontario,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,08,20.0,0.29064532266133064,111.98111480431271,2160.96398053606,7,150.40807612412152,1.0,137.31289737654322,0.6406570841889117,269521.0
216,2024,1489.1651095142481,1451.63,4,1,298.41160537230536,4,164.0,41.0,269851.0,Ontario,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,13,21.0,0.20038852875732796,372.29127737856203,2496.907324948998,10,335.94334441293813,3.0,147.31037422839506,0.2655715263518138,269687.0
216,2025,4909.809572987469,4885.2699999999995,4,1,1844.2878803222984,4,145.0,36.25,269996.0,Ontario,2003.0,2003.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,STGHTN,09,22.0,0.37563328127206885,1227.4523932468674,3986.0724344632463,14,1489.1651095142481,4.0,124.57702902421653,0.46269678302532513,269851.0
221,2020,900.7918937166278,747.6899999999999,2,1,855.2517185337465,2,8188.0,8188.0,196743.0,,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,17.0,0.9494442884082976,450.3959468583139,0.0,0,,,,,
221,2021,871.6676157367233,747.95,2,0,0.0,2,12362.0,6181.0,209105.0,,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,09,18.0,0.0,435.83380786836165,900.7918937166278,2,900.7918937166278,2.0,169.75365740740742,0.34770704996577684,196743.0
221,2022,1258.082470433363,1152.79,4,1,104.89931996118533,4,4055.0,1013.75,213160.0,Quebec,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,02,19.0,0.08338032078696032,314.52061760834073,1772.459509453351,4,871.6676157367233,2.0,196.95658950617283,0.1943874058863792,209105.0
221,2023,616.9639853511621,587.39,4,0,0.0,4,1519.0,379.75,214679.0,Ontario,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,01,20.0,0.0,154.24099633779053,3030.541979886714,8,1258.082470433363,4.0,135.4112103174603,0.216290212183436,213160.0
221,2024,788.2173914119111,768.3499999999999,2,0,0.0,1,0.0,0.0,214679.0,,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,01,21.0,0.0,394.10869570595554,3647.5059652378764,12,616.9639853511621,4.0,110.74974747474745,0.4736481861738535,214679.0
221,2025,1031.0331762085586,1025.88,4,0,0.0,2,74.0,18.5,214753.0,Quebec,2004.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,01,22.0,0.0,257.75829405213966,4435.723356649787,14,788.2173914119111,2.0,124.6344017094017,0.3750855578370979,214679.0
222,2020,249.55534093603268,207.14,2,1,159.19785049380783,2,362.0,362.0,99212.0,,2004.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,16.0,0.6379260403591773,124.77767046801634,0.0,0,,,,,
222,2021,110.58565419781759,94.89,1,1,110.58565419781759,1,291.0,291.0,99503.0,,2004.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,17.0,1.0,110.58565419781759,249.55534093603268,2,249.55534093603268,2.0,80.04322916666666,0.4188911704312115,99212.0
222,2022,102.58568535529984,94.0,1,1,102.58568535529984,1,373.0,373.0,99876.0,Alberta,2004.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,18.0,1.0,102.58568535529984,360.14099513385025,3,110.58565419781759,1.0,215.07256365740741,0.459958932238193,99503.0
222,2023,188.8735999009959,179.82,2,1,170.49250770731652,2,188.0,94.0,100064.0,Alberta,2004.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,19.0,0.9026804582360138,94.43679995049796,462.7266804891501,4,102.58568535529984,1.0,264.3718711419753,0.4654346338124572,99876.0
222,2024,2340.4727196700032,2281.48,6,2,541.9706254400037,4,15037.0,2506.1666666666665,115101.0,Alberta,2004.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,01,20.0,0.23156459841857044,390.0787866116672,651.600280390146,6,188.8735999009959,2.0,228.51651157407406,0.5065023956194388,100064.0
222,2025,2710.2862007336803,2696.74,1,1,2710.2862007336803,1,12095.0,12095.0,127196.0,British Columbia,2004.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,21.0,1.0,2710.2862007336803,2992.0730000601493,12,2340.4727196700032,6.0,149.01874263468014,0.15058179329226556,115101.0
224,2020,98.44147392045588,81.71,1,1,98.44147392045588,1,0.0,,384719.0,,1999.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,USED,MOND,PM,17.0,1.0,98.44147392045588,0.0,0,,,,,
224,2021,2338.591155117869,2006.6699999999998,4,1,2051.818977560097,3,455.0,113.75,385174.0,,1999.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,USED,MOND,PM,18.0,0.8773739578505683,584.6477887794673,98.44147392045588,1,98.44147392045588,1.0,,0.810403832991102,384719.0
224,2024,3168.9139724956726,3089.04,2,1,3150.325439753584,2,655.0,327.5,385829.0,Alberta,1999.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,USED,MOND,PM,21.0,0.9941340999145365,1584.4569862478363,2437.032629038325,5,2338.591155117869,4.0,96.4464699074074,2.751540041067762,385174.0
224,2025,788.772339536557,784.83,2,1,644.04900213449,2,468.0,234.0,386297.0,Alberta,1999.0,2003.0,2.0,53.0,N,N,DS,11R22.5,AIR,USED,MOND,PM,22.0,0.8165207751997248,394.3861697682785,5605.946601533998,7,3168.9139724956726,2.0,274.56789737654316,0.29842573579739906,385829.0
227,2020,383.0675688134641,317.96,1,1,383.0675688134641,1,0.0,,462286.0,,2006.0,2005.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,WABASH,PM,15.0,1.0,383.0675688134641,0.0,0,,,,,
227,2022,106.83098658968406,97.89,1,1,106.83098658968406,1,33.0,33.0,462319.0,,2006.0,2005.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,WABASH,PM,17.0,1.0,106.83098658968406,383.0675688134641,1,383.0675688134641,1.0,,1.0376454483230664,462286.0
227,2023,2292.4478044706802,2182.56,3,2,2280.8939750917957,2,42.0,14.0,462361.0,Ontario,2006.0,2005.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,WABASH,PM,18.0,0.9949600469173813,764.1492681568934,489.8985554031482,2,106.83098658968406,1.0,529.9525925925926,0.5859000684462696,462319.0
227,2024,1335.6045429489475,1301.94,2,2,1335.6045429489475,1,6480.0,3240.0,468841.0,Ontario,2006.0,2005.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,WABASH,PM,19.0,1.0,667.8022714744737,2782.3463598738285,5,2292.4478044706802,3.0,270.7705266203704,0.07118412046543464,462361.0
227,2025,501.4965147934541,498.99,2,1,462.9136750513336,2,2995.0,1497.5,471836.0,Ontario,2006.0,2005.0,2.0,53.0,N,N,DS,295X225,AIR,NEW,WABASH,PM,20.0,0.923064590472755,250.74825739672704,4117.950902822776,7,1335.6045429489475,2.0,242.44067515432104,0.05475701574264202,468841.0
230,2020,3100.117306411165,2573.21,9,1,667.4647580640187,5,1702.0,212.75,102932.0,,2007.0,2007.0,2.0,53.0,Y,N,HS,11R22.5,AIR,NEW,WABASH,01,13.0,0.2153030650432728,344.45747849012946,0.0,0,,,,,
230,2021,1081.5577656052758,928.05,8,0,0.0,2,257.0,32.125,103189.0,,2007.0,2007.0,2.0,53.0,Y,N,HS,11R22.5,AIR,NEW,WABASH,01,14.0,0.0,135.19472070065947,3100.117306411165,9,3100.117306411165,9.0,29.086807002314817,0.2135523613963039,102932.0
230,2022,26.792325270985227,24.55,2,0,0.0,1,230.0,115.0,103419.0,,2007.0,2007.0,2.0,53.0,Y,N,HS,11R22.5,AIR,NEW,WABASH,01,15.0,0.0,13.396162635492614,4181.675072016441,17,1081.5577656052758,8.0,39.8661255787037,0.10403832991101986,103189.0
230,2023,19.210867212708347,18.29,1,0,0.0,1,2.0,2.0,103421.0,,2007.0,2007.0,2.0,53.0,Y,N,HS,11R22.5,AIR,NEW,WABASH,01,16.0,0.0,19.210867212708347,4208.467397287426,19,26.792325270985227,2.0,53.49547646604938,0.2135523613963039,103419.0
230,2024,958.3045177164532,934.1500000000001,2,1,861.6892851750674,2,31.0,15.5,103452.0,Alberta,2007.0,2007.0,2.0,53.0,Y,N,HS,11R22.5,AIR,NEW,WABASH,PM,17.0,0.8991810737033668,479.1522588582266,4227.678264500135,20,19.210867212708347,1.0,62.88681347465887,0.5776865160848734,103421.0
236,2020,586.2875886507239,486.64,2,1,490.8218880821653,2,60.0,60.0,61828.0,Alberta,1995.0,2002.0,2.0,53.0,N,N,DS,11R22.5,SPRING,USED,MOND,PM,18.0,0.83716915995397,293.14379432536197,0.0,0,,,,,
236,2023,1878.0434550938644,1788.02,2,1,1794.0156050656158,2,0.0,13247.5,88323.0,Alberta,1995.0,2002.0,2.0,53.0,N,N,DS,11R22.5,SPRING,USED,MOND,PM,21.0,0.9552577711658706,939.0217275469322,586.2875886507239,2,586.2875886507239,2.0,110.82877314814814,2.020533880903491,61828.0
243,2020,371.11628474430586,308.04,3,1,223.91790898122545,3,1477.0,738.5,501144.0,,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,DI-MOND,PM,16.0,0.6033631995844696,123.70542824810195,0.0,0,,,,,
243,2021,198.02628687209577,169.92000000000002,2,1,178.43576261173837,2,704.0,352.0,501848.0,,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,DI-MOND,PM,17.0,0.9010710922787194,99.01314343604788,371.11628474430586,3,371.11628474430586,3.0,89.01228009259259,0.34223134839151265,501144.0
243,2023,483.07610981240146,459.92,5,0,0.0,4,5037.0,1007.4,506885.0,Alberta,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,DI-MOND,13,19.0,0.0,96.61522196248029,569.1425716164016,5,198.02628687209577,2.0,148.50808159722223,1.2019164955509924,501848.0
243,2024,862.007300911825,840.28,5,0,0.0,3,13610.0,2722.0,520495.0,Alberta,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,DI-MOND,01,20.0,0.0,172.401460182365,1052.218681428803,10,483.07610981240146,5.0,133.163337191358,0.5448323066392882,506885.0
243,2025,3441.0787532235345,3423.88,6,0,0.0,5,20538.0,3423.0,541033.0,Alberta,2005.0,2004.0,2.0,53.0,N,N,DS,11R22.5,AIR,NEW,DI-MOND,08,21.0,0.0,573.5131255372557,1914.225982340628,15,862.007300911825,5.0,125.10797867063492,0.03285420944558522,520495.0
248,2020,113.75405663406492,94.42,1,0,0.0,1,0.0,,187335.0,,2009.0,2008.0,3.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,RQ,12.0,0.0,113.75405663406492,0.0,0,,,,,
248,2024,752.6406631836753,733.67,2,1,587.5597200900269,2,101.0,50.5,187436.0,Alberta,2009.0,2008.0,3.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,PM,16.0,0.7806643313751414,376.32033159183766,113.75405663406492,1,113.75405663406492,1.0,,3.578370978781656,187335.0
248,2025,5196.763790314124,5170.79,4,0,0.0,2,5538.0,1384.5,192974.0,Alberta,2009.0,2008.0,3.0,53.0,N,N,DS,11R22.5,AIR,NEW,TMOBILE,01,17.0,0.0,1299.190947578531,866.3947198177402,3,752.6406631836753,2.0,830.7882465277778,0.030116358658453114,187436.0
250,2020,402.7895970606537,334.33,1,0,0.0,1,0.0,,55104.0,,1997.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,09,22.0,0.0,402.7895970606537,0.0,0,,,,,
250,2024,110.79257925748215,108.0,1,0,0.0,1,0.0,0.0,55104.0,Ontario,1997.0,1998.0,2.0,53.0,N,N,DS,,SPRING,NEW,MOND,01,26.0,0.0,110.79257925748215,402.7895970606537,1,402.7895970606537,1.0,,3.8412046543463383,55104.0
259,2020,265.0365909651339,219.99,1,1,265.0365909651339,1,0.0,,144362.0,,1998.0,1998.0,2.0,53.0,N,N,DS,11R22.5,,NEW,MOND,PM,22.0,1.0,265.0365909651339,0.0,0,,,,,
259,2022,1249.8974423465038,1145.29,1,0,0.0,1,737.0,737.0,145099.0,,1998.0,1998.0,2.0,53.0,N,N,DS,11R22.5,,NEW,MOND,01,24.0,0.0,1249.8974423465038,265.0365909651339,1,265.0365909651339,1.0,,1.4811772758384667,144362.0
259,2023,909.0447920493546,865.47,1,1,909.0447920493546,1,595.0,595.0,145694.0,Alberta,1998.0,1998.0,2.0,53.0,N,N,DS,11R22.5,,NEW,MOND,PM,25.0,1.0,909.0447920493546,1514.9340333116377,2,1249.8974423465038,1.0,820.9041550925926,0.2327173169062286,145099.0
